@relation svmModel
@attribute count_tokens real
@attribute count_sents real
@attribute frac_puncs real
@attribute avg_token_len real
@attribute stdev_token_len real
@attribute avg_sent_len1 real
@attribute avg_sent_len2 real
@attribute num_digits real
@attribute decision{0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0}
@data
423.0,51.0,0.0023640662,4.973995,2.6384687,17.555555,95.69231,33.0,19.0
325.0,31.0,0.003076923,5.003077,2.704409,21.17647,129.13333,16.0,19.0
520.0,55.0,0.0,4.9,2.6467698,21.11111,112.48148,52.0,19.0
508.0,58.0,0.0,4.9960628,2.5984535,16.37143,88.088234,45.0,19.0
642.0,57.0,0.0,5.038941,2.6580882,22.709677,127.9,73.0,19.0
566.0,69.0,0.0,5.14841,2.6853683,16.025,85.475,64.0,19.0
564.0,69.0,0.0,5.1648936,2.6967497,15.285714,81.2381,64.0,19.0
550.0,65.0,0.0,5.030909,2.71443,16.289474,85.789474,92.0,19.0
651.0,85.0,0.0,4.986175,2.6029887,15.956522,83.195656,54.0,19.0
475.0,48.0,0.0,4.9473686,2.4953368,20.23077,111.6,62.0,19.0
411.0,51.0,0.0,5.141119,2.6053553,16.925926,92.111115,50.0,19.0
546.0,59.0,0.0,4.9010987,2.413582,19.35484,102.645164,50.0,19.0
657.0,73.0,0.0,5.025875,2.5898082,20.055555,108.583336,57.0,19.0
528.0,52.0,0.003787879,5.026515,2.6903403,21.444445,116.666664,53.0,19.0
497.0,41.0,0.0040241447,5.136821,2.8724375,21.0,116.03846,48.0,19.0
529.0,59.0,0.0,5.2400756,2.8432612,17.818182,98.69697,42.0,19.0
487.0,50.0,0.0,5.1457906,2.8918371,16.117647,89.121216,36.0,19.0
605.0,64.0,0.0,5.0247936,2.7885938,20.6875,112.59375,46.0,19.0
344.0,42.0,0.0058139535,5.494186,2.9383123,14.071428,78.35714,28.0,19.0
528.0,59.0,0.0,5.2348485,2.8434167,17.787878,98.42424,42.0,19.0
570.0,56.0,0.0,5.0122805,2.7767563,19.212122,108.90323,71.0,19.0
531.0,56.0,0.0,4.998117,2.7173843,18.0,98.125,71.0,19.0
560.0,58.0,0.0,5.0125,2.6148307,20.466667,110.86667,71.0,19.0
546.0,64.0,0.0,5.087912,2.638049,15.425,81.35,71.0,19.0
554.0,66.0,0.0,4.963899,2.6807506,15.365853,83.051285,66.0,19.0
298.0,28.0,0.0,5.191275,2.753946,14.652174,78.695656,26.0,19.0
300.0,27.0,0.0,5.19,2.7496502,15.318182,82.86364,27.0,19.0
493.0,48.0,0.004056795,5.036511,2.7525928,15.8,83.65714,59.0,19.0
504.0,57.0,0.001984127,5.251984,2.7913568,17.030304,94.06061,46.0,19.0
546.0,50.0,0.0,4.96337,2.597287,22.884615,124.11539,83.0,19.0
604.0,66.0,0.0016556291,5.13245,2.7935026,25.307692,152.95833,21.0,19.0
481.0,57.0,0.0,4.987526,2.7304113,17.419355,101.07143,72.0,19.0
493.0,54.0,0.0,5.131846,2.6760242,16.382353,87.55882,83.0,19.0
338.0,32.0,0.00295858,5.014793,2.8184338,17.904762,95.85714,64.0,19.0
507.0,47.0,0.0,5.04142,2.5536175,20.666666,112.22222,46.0,19.0
494.0,51.0,0.0,5.313765,3.1250486,21.68,123.4,27.0,20.0
677.0,59.0,0.010339734,4.66322,2.581956,23.09375,118.25,29.0,20.0
431.0,44.0,0.0023201855,5.389791,3.1551232,25.944445,171.1875,21.0,20.0
340.0,29.0,0.0029411765,5.4794116,2.9279845,23.125,136.5,13.0,20.0
414.0,36.0,0.002415459,5.3381643,3.0291085,29.4,173.8,21.0,20.0
404.0,42.0,0.0024752475,5.2995048,3.004437,22.1,125.95,15.0,20.0
470.0,43.0,0.0,5.255319,2.9374194,20.6,116.2,27.0,20.0
470.0,43.0,0.0,5.255319,2.9374194,20.6,116.2,27.0,20.0
521.0,35.0,0.0057581575,5.0518236,2.7644594,32.52941,184.35294,20.0,20.0
444.0,46.0,0.0022522523,5.493243,3.1817968,25.31579,158.66667,14.0,20.0
586.0,54.0,0.0017064846,5.40785,2.9185548,26.291666,155.75,26.0,20.0
406.0,33.0,0.0049261083,5.184729,2.9273403,25.705883,146.47058,8.0,20.0
438.0,45.0,0.0,5.150685,2.8938818,21.727272,121.045456,6.0,20.0
431.0,44.0,0.004640371,4.9907193,2.740074,21.5,115.954544,20.0,20.0
393.0,33.0,0.007633588,5.4402037,3.026954,28.066668,167.6,8.0,20.0
336.0,38.0,0.0029761905,5.654762,3.0403795,14.730769,87.8,17.0,20.0
457.0,36.0,0.0043763677,5.225383,2.852225,30.4375,177.25,14.0,20.0
450.0,44.0,0.008888889,5.0688887,2.8279793,23.333334,128.80952,23.0,20.0
501.0,46.0,0.007984032,5.0718565,2.7962809,23.695652,131.0,31.0,20.0
454.0,47.0,0.002202643,5.0220265,2.8554678,23.47619,128.85715,70.0,20.0
368.0,41.0,0.0054347827,5.25,2.8317878,22.333334,126.55556,6.0,20.0
321.0,28.0,0.0,5.046729,2.8042583,28.583334,160.75,28.0,20.0
371.0,25.0,0.008086253,5.1078167,2.8273246,26.6,149.86667,18.0,20.0
77.0,9.0,0.0,5.3116884,2.7028592,20.75,120.5,6.0,20.0
286.0,26.0,0.0,5.353147,2.7881727,17.61111,99.5,24.0,20.0
363.0,34.0,0.005509642,4.953168,2.8011234,20.894737,112.42105,10.0,20.0
462.0,38.0,0.0043290043,5.32684,2.984681,29.17647,181.375,25.0,20.0
423.0,50.0,0.0,4.9692674,2.7652857,19.458334,103.75,24.0,20.0
366.0,40.0,0.0,5.1994534,2.9292386,19.238094,106.666664,26.0,20.0
458.0,45.0,0.0,5.106987,2.8605735,20.24,110.6,27.0,20.0
361.0,32.0,0.0,5.232687,3.0446599,23.117647,131.11765,21.0,20.0
384.0,35.0,0.0,4.825521,2.621678,22.105263,116.47369,47.0,20.0
563.0,49.0,0.005328597,5.0124335,2.732251,23.538462,129.0,56.0,20.0
340.0,36.0,0.0,5.247059,2.8948472,19.789474,110.36842,34.0,20.0
396.0,40.0,0.0,5.070707,2.4964714,20.761906,113.09524,36.0,20.0
556.0,56.0,0.0035971224,5.2967625,2.825258,23.26923,133.3077,59.0,20.0
421.0,46.0,0.004750594,4.6769595,2.5051315,20.217392,102.565216,21.0,20.0
323.0,46.0,0.0030959751,5.1888547,3.0463288,10.914286,55.42857,4.0,20.0
376.0,58.0,0.0,5.305851,2.8480248,10.902439,56.17073,23.0,20.0
386.0,50.0,0.0,5.264249,2.78739,13.424242,71.72727,23.0,20.0
527.0,55.0,0.0037950664,5.1878557,3.0073922,16.8,91.6,10.0,20.0
502.0,52.0,0.003984064,4.9641433,2.646262,21.076923,114.15385,57.0,20.0
438.0,52.0,0.002283105,5.219178,2.7058887,18.074074,103.19231,50.0,20.0
597.0,61.0,0.0050251256,5.1909547,2.6851015,20.5625,114.625,79.0,20.0
525.0,66.0,0.0038095238,5.3085713,2.870545,17.727272,98.93939,37.0,20.0
261.0,22.0,0.0,5.2528734,2.9133801,18.0625,100.625,2.0,20.0
403.0,42.0,0.007444169,5.0,2.72476,21.047619,113.809525,30.0,20.0
378.0,37.0,0.0026455026,4.7777777,2.6213076,15.851851,79.37037,14.0,20.0
630.0,67.0,0.0015873016,4.9809523,2.6630244,21.5625,116.375,64.0,20.0
408.0,35.0,0.0,5.22549,3.0232975,23.368422,132.36842,24.0,20.0
418.0,32.0,0.0,4.9425836,2.5958304,23.842106,129.57895,30.0,21.0
557.0,46.0,0.0017953322,4.924596,2.620467,18.352942,104.80645,28.0,21.0
424.0,41.0,0.0,4.8160377,2.549351,17.0,86.64286,58.0,21.0
452.0,38.0,0.0,5.0508847,2.4763615,18.62963,103.73077,53.0,21.0
401.0,39.0,0.0049875313,5.042394,2.7261899,16.285715,88.296295,45.0,21.0
419.0,35.0,0.0,5.224344,2.8665276,21.857143,123.0,48.0,21.0
483.0,41.0,0.0,5.2256727,2.8153667,22.041666,124.125,45.0,21.0
418.0,38.0,0.0,5.2392344,2.874602,19.291666,107.375,53.0,21.0
554.0,58.0,0.0072202166,4.7256317,2.6723242,18.666666,94.78788,18.0,21.0
549.0,52.0,0.0072859745,4.8797812,2.709382,18.515152,96.454544,38.0,21.0
476.0,47.0,0.0,5.180672,2.913483,22.565218,126.78261,36.0,21.0
462.0,34.0,0.021645023,4.844156,2.7051249,19.037037,102.38461,43.0,21.0
312.0,24.0,0.0,5.1923075,3.150326,21.3125,119.625,15.0,21.0
536.0,45.0,0.005597015,5.0858207,2.9065187,19.129032,103.935486,30.0,21.0
549.0,43.0,0.009107468,5.1930785,2.789367,23.0,129.92308,31.0,21.0
532.0,49.0,0.0,5.0507517,2.5405116,20.892857,113.67857,22.0,21.0
460.0,37.0,0.006521739,5.2369566,3.0076602,20.36,118.166664,15.0,21.0
488.0,37.0,0.006147541,5.235656,3.0061035,22.333334,131.0,15.0,21.0
471.0,43.0,0.0042462847,5.0403395,2.6107051,18.642857,100.25,60.0,21.0
643.0,55.0,0.00933126,5.0248833,2.837648,17.875,95.45,23.0,21.0
506.0,54.0,0.0,5.0177865,2.9511285,18.733334,100.166664,28.0,21.0
564.0,50.0,0.010638298,5.001773,2.777505,17.027027,90.08108,19.0,21.0
573.0,54.0,0.010471204,5.033159,2.8322418,16.1,84.975,18.0,21.0
500.0,54.0,0.0,5.036,2.9676068,18.533333,99.26667,28.0,21.0
565.0,63.0,0.0017699115,5.100885,2.7546432,15.975,84.7,43.0,21.0
522.0,55.0,0.0057471264,5.0421457,2.7386415,16.77143,88.685715,52.0,21.0
417.0,37.0,0.0,5.270983,2.8107293,21.761906,123.38095,27.0,21.0
416.0,40.0,0.0024038462,5.1298075,2.7451837,16.206896,86.51724,57.0,21.0
511.0,50.0,0.0019569471,5.031311,2.4163125,17.333334,91.90909,64.0,21.0
414.0,43.0,0.002415459,5.111111,2.4301295,17.148148,92.22222,48.0,21.0
459.0,41.0,0.008714597,5.0958605,2.5247283,19.423077,106.30769,59.0,21.0
480.0,40.0,0.0,5.014583,2.6758554,18.928572,101.78571,84.0,21.0
440.0,44.0,0.0,5.163636,2.6337903,14.823529,78.23529,110.0,21.0
422.0,33.0,0.0,5.0260663,2.6362016,19.416666,104.625,70.0,21.0
491.0,51.0,0.0,5.0203667,2.5077453,14.763158,76.3421,67.0,21.0
489.0,32.0,0.0020449897,4.9345603,2.7177753,26.35,143.95,29.0,21.0
484.0,39.0,0.004132231,4.929752,2.56148,23.818182,129.22728,53.0,21.0
416.0,44.0,0.0,5.105769,2.5604916,15.7,83.333336,53.0,21.0
430.0,43.0,0.0,5.004651,2.6650138,17.285715,90.85714,51.0,21.0
882.0,71.0,0.0034013605,5.057823,2.9589121,21.108696,117.31111,65.0,21.0
882.0,71.0,0.0034013605,5.058957,2.9598484,21.108696,117.31111,65.0,21.0
390.0,32.0,0.0051282053,4.948718,2.5313306,20.380953,109.190475,50.0,21.0
439.0,43.0,0.004555809,5.5330296,3.1540797,18.222221,108.84615,48.0,21.0
441.0,48.0,0.0022675737,5.0453515,2.7209978,21.086956,114.86957,24.0,21.0
478.0,39.0,0.0041841003,5.0648537,2.7132847,20.96,114.72,24.0,21.0
361.0,25.0,0.0,5.0803323,2.730088,23.117647,127.882355,43.0,21.0
479.0,35.0,0.0,5.104384,2.5801487,22.652174,125.86957,42.0,21.0
391.0,33.0,0.0,5.0485935,2.5073202,18.125,97.125,38.0,21.0
912.0,71.0,0.0032894737,4.9583335,2.5892878,25.868422,141.8421,94.0,21.0
357.0,40.0,0.0,5.0812325,2.656129,18.666666,102.09524,66.0,21.0
813.0,98.0,0.0086100865,5.2595325,3.0506687,18.12,100.3,39.0,22.0
336.0,62.0,0.0029761905,5.357143,2.759799,9.311111,49.477272,85.0,22.0
288.0,35.0,0.0,5.1180553,2.880723,14.863636,78.77273,30.0,22.0
365.0,55.0,0.002739726,5.1534247,2.739567,15.807693,88.24,34.0,22.0
508.0,78.0,0.003937008,5.202756,2.7983751,14.897436,79.5641,46.0,22.0
445.0,53.0,0.008988764,5.211236,2.643688,17.241379,97.46429,75.0,22.0
379.0,43.0,0.0026385225,5.0527706,2.505374,15.464286,83.37037,36.0,22.0
442.0,47.0,0.0067873304,5.332579,2.7125134,17.75,102.37037,44.0,22.0
361.0,61.0,0.002770083,5.0886426,2.5908234,10.756098,56.13158,56.0,22.0
533.0,62.0,0.0037523452,5.1444654,2.67287,17.617647,95.02941,105.0,22.0
333.0,44.0,0.006006006,5.336336,2.7890446,15.2,83.04,87.0,22.0
464.0,60.0,0.0,4.9913793,2.6416602,13.55,69.76923,36.0,22.0
311.0,50.0,0.0,5.7073956,2.8377192,10.5,58.833332,71.0,22.0
282.0,34.0,0.0035460992,5.4078016,2.9210074,15.380953,88.85,44.0,22.0
358.0,42.0,0.002793296,5.226257,2.8728497,18.952381,110.4,32.0,22.0
611.0,88.0,0.011456628,5.216039,2.9272354,13.109091,71.40385,98.0,22.0
476.0,76.0,0.012605042,5.252101,2.9745963,11.693877,61.531914,37.0,22.0
601.0,94.0,0.003327787,5.173045,2.7088315,13.283019,71.254906,93.0,22.0
368.0,36.0,0.008152174,5.2798915,2.7087667,18.727272,114.4,19.0,22.0
527.0,79.0,0.009487666,4.9943075,2.6045423,15.1,81.47369,61.0,22.0
416.0,59.0,0.012019231,5.0721154,2.5915172,14.117647,77.4375,43.0,22.0
419.0,62.0,0.002386635,5.398568,2.8845918,15.866667,87.833336,44.0,22.0
413.0,63.0,0.0,5.418886,2.938652,13.527778,78.78788,55.0,22.0
475.0,56.0,0.004210526,5.0757895,2.7273552,17.193548,91.90323,71.0,22.0
523.0,69.0,0.0076481835,5.175908,2.7923114,16.472221,93.64706,70.0,22.0
566.0,68.0,0.007067138,5.1908126,2.741319,19.121212,111.70968,61.0,22.0
299.0,32.0,0.013377926,4.876254,2.580102,19.588236,115.4,38.0,22.0
398.0,53.0,0.0,5.263819,2.8102899,15.133333,81.9,51.0,22.0
608.0,83.0,0.0049342103,5.3766446,2.8367746,18.405405,106.27778,59.0,22.0
430.0,54.0,0.006976744,4.788372,2.7516322,15.870968,84.48276,50.0,22.0
550.0,78.0,0.0,5.203636,2.744643,13.913043,72.71739,49.0,22.0
407.0,45.0,0.004914005,5.164619,2.7167566,16.0,88.25,50.0,22.0
484.0,64.0,0.010330578,5.539256,2.8691359,18.0,107.93104,31.0,22.0
429.0,71.0,0.0093240095,5.006993,2.4423318,13.567568,76.030304,4.0,22.0
566.0,79.0,0.0017667845,5.1766787,2.5423393,15.046512,81.54762,38.0,22.0
490.0,65.0,0.0020408162,5.3938775,2.7704632,17.64516,103.26667,12.0,22.0
654.0,108.0,0.001529052,5.1911316,2.502937,11.185715,57.0,90.0,22.0
442.0,79.0,0.0,5.2669683,2.5216274,9.678572,47.785713,91.0,22.0
599.0,58.0,0.006677796,5.1402335,2.8817015,25.88,145.84,52.0,22.0
291.0,40.0,0.0068728523,5.501718,3.086802,12.666667,74.12,22.0,22.0
434.0,58.0,0.0,5.541475,3.0342705,16.4,93.2,47.0,22.0
401.0,46.0,0.0,5.306733,2.8839886,23.105263,139.22223,9.0,22.0
435.0,60.0,0.0,5.5678163,3.030402,15.53125,87.8125,51.0,22.0
804.0,121.0,0.0,5.039801,2.5004258,14.045455,72.01515,31.0,22.0
678.0,105.0,0.0014749262,4.985251,2.5218353,14.145454,73.74074,29.0,22.0
339.0,50.0,0.0,5.324484,2.792905,11.054054,58.45946,93.0,22.0
346.0,53.0,0.0057803467,5.4913297,2.744663,11.052631,62.25,79.0,22.0
569.0,82.0,0.0017574693,5.3040423,2.6962187,15.16279,83.78571,55.0,22.0
527.0,72.0,0.0,5.2144213,2.697518,15.868421,92.08572,30.0,22.0
434.0,64.0,0.0069124424,4.930876,2.5408773,13.128205,69.80556,81.0,22.0
625.0,54.0,0.0016,4.8704,2.504555,22.096775,117.32258,46.0,23.0
439.0,41.0,0.0022779044,4.8974943,2.4570985,21.818182,116.36364,25.0,23.0
592.0,56.0,0.0016891892,4.9239864,2.5274115,22.310345,119.655174,32.0,23.0
524.0,63.0,0.0,5.3129773,2.7960804,19.965517,112.68965,22.0,23.0
587.0,60.0,0.0017035775,4.7069845,2.4914181,18.194445,91.666664,51.0,23.0
617.0,65.0,0.003241491,4.794165,2.4669158,16.16279,82.023254,85.0,23.0
552.0,59.0,0.0018115942,5.222826,2.8809707,19.64516,109.451614,36.0,23.0
498.0,47.0,0.002008032,5.0602407,2.6692472,21.8,119.92,32.0,23.0
516.0,52.0,0.0019379845,5.108527,2.6523018,19.689655,107.44827,31.0,23.0
533.0,42.0,0.005628518,4.697936,2.577273,25.173914,143.71428,23.0,23.0
998.0,105.0,0.004008016,4.93988,2.6329193,23.148935,124.87234,52.0,23.0
470.0,52.0,0.0,4.9723406,2.4059496,18.678572,99.0,96.0,23.0
601.0,69.0,0.0016638935,5.0199666,2.584275,17.282051,91.5641,58.0,23.0
510.0,51.0,0.0019607844,5.0137253,2.4942696,17.363636,91.818184,159.0,23.0
518.0,66.0,0.0019305019,5.3745174,3.0254207,15.552631,85.447365,107.0,23.0
537.0,73.0,0.0018621974,5.132216,2.6607058,13.666667,71.68889,83.0,23.0
608.0,84.0,0.0032894737,5.0345397,2.5861106,12.818182,65.30909,123.0,23.0
582.0,83.0,0.0017182131,5.0360823,2.569396,13.612245,70.408165,114.0,23.0
602.0,66.0,0.0016611295,4.996678,2.5084553,16.925,91.28205,162.0,23.0
534.0,74.0,0.0018726592,4.9194756,2.5876172,17.588236,91.617645,75.0,23.0
338.0,30.0,0.00295858,5.689349,3.073259,19.631578,118.31579,31.0,23.0
461.0,42.0,0.0021691974,5.3752713,2.990252,20.32,116.84,32.0,23.0
516.0,58.0,0.0019379845,5.4457364,2.813133,19.1,109.6,28.0,23.0
177.0,17.0,0.0,5.367232,2.819554,23.875,140.125,3.0,23.0
184.0,22.0,0.0,5.1358695,2.645343,22.222221,125.0,0.0,23.0
559.0,64.0,0.0,5.035778,2.5918813,17.885714,94.942856,66.0,23.0
629.0,65.0,0.0,4.828299,2.4087331,17.97436,92.79487,103.0,23.0
575.0,78.0,0.0017391305,4.973913,2.6377225,14.733334,76.795456,108.0,23.0
545.0,58.0,0.0018348624,5.06422,2.6240785,16.18421,85.81579,119.0,23.0
563.0,65.0,0.001776199,5.026643,2.5975122,15.875,83.725,109.0,23.0
352.0,31.0,0.0028409092,4.965909,2.5492818,23.875,130.3125,21.0,23.0
577.0,56.0,0.0017331023,4.759099,2.4620225,19.96875,102.53125,55.0,23.0
573.0,56.0,0.0017452007,4.732984,2.445976,19.84375,101.65625,55.0,23.0
604.0,73.0,0.0016556291,4.971854,2.5189772,20.65625,111.5,90.0,23.0
483.0,51.0,0.0020703934,5.05383,2.754485,18.62069,103.07143,58.0,23.0
488.0,49.0,0.0020491802,4.8627048,2.672645,19.925926,104.62963,73.0,23.0
623.0,63.0,0.0016051364,4.8089886,2.5572946,22.633333,119.833336,67.0,23.0
559.0,57.0,0.0017889087,5.0214667,2.6419425,21.103449,115.17242,69.0,23.0
428.0,48.0,0.0023364485,4.67757,2.4001102,17.777779,92.11539,27.0,23.0
478.0,45.0,0.0020920502,5.041841,2.5757,28.444445,159.55556,29.0,23.0
569.0,52.0,0.0017574693,5.010545,2.8543851,23.807692,130.42308,37.0,23.0
471.0,45.0,0.0021231424,5.0084925,2.5596764,28.055555,156.88889,29.0,23.0
569.0,53.0,0.0035149385,5.0456944,2.8491106,23.807692,131.6923,48.0,23.0
492.0,48.0,0.0,4.898374,2.6499422,23.26087,125.04348,30.0,23.0
726.0,68.0,0.006887052,5.2465563,2.701103,19.609756,109.34146,75.0,23.0
624.0,61.0,0.0064102565,5.2772436,2.6797647,19.714285,110.62857,64.0,23.0
474.0,41.0,0.0,5.113924,2.6200492,20.153847,110.15385,70.0,23.0
474.0,41.0,0.0,5.1160336,2.6195545,20.153847,110.19231,70.0,23.0
490.0,41.0,0.0020408162,4.8040814,2.6010907,23.173914,122.95652,37.0,23.0
567.0,51.0,0.0017636684,5.0,2.6593816,21.448277,116.344826,63.0,23.0
431.0,50.0,0.0023201855,5.1044083,2.6568227,14.171429,75.76471,14.0,24.0
659.0,56.0,0.012139605,5.121396,2.7617283,23.161291,133.1,58.0,24.0
548.0,50.0,0.009124087,4.9762774,2.5824702,22.185184,129.52,55.0,24.0
597.0,65.0,0.0067001674,4.964824,2.6149502,16.65,87.525,57.0,24.0
578.0,70.0,0.012110727,5.0968857,2.711814,16.225,88.74359,44.0,24.0
77.0,6.0,0.0,4.766234,2.6574867,27.0,147.33333,4.0,24.0
662.0,80.0,0.010574019,4.9244714,2.6809804,15.765958,82.14893,71.0,24.0
580.0,77.0,0.005172414,5.1844826,3.0437212,13.44,72.9375,41.0,24.0
653.0,79.0,0.010719755,4.9418073,2.7196147,15.869565,82.804344,69.0,24.0
626.0,71.0,0.0031948881,4.9696484,2.672311,20.235294,108.47059,47.0,24.0
439.0,50.0,0.0022779044,4.9612756,2.8051128,15.0,77.78788,13.0,24.0
448.0,48.0,0.002232143,4.845982,2.6602104,18.37037,95.888885,52.0,24.0
563.0,69.0,0.003552398,5.1012435,2.7762084,17.054054,91.297295,31.0,24.0
437.0,50.0,0.0022883294,4.965675,2.8058794,14.939394,77.48485,13.0,24.0
470.0,56.0,0.008510638,5.2936172,2.831988,13.846154,74.333336,73.0,24.0
519.0,54.0,0.007707129,5.0500965,2.7631948,17.0,90.94118,53.0,24.0
660.0,75.0,0.003030303,5.021212,2.5883498,20.657143,115.382355,89.0,24.0
645.0,83.0,0.0031007752,4.9224806,2.498414,17.85,94.025,102.0,24.0
758.0,79.0,0.003957784,4.9986806,2.7901535,20.341463,109.560974,75.0,24.0
633.0,67.0,0.009478673,5.2890997,2.8634245,20.529411,119.09091,113.0,24.0
645.0,77.0,0.0062015504,5.0697675,2.5921345,20.764706,113.82353,116.0,24.0
423.0,49.0,0.009456265,5.392435,3.009383,17.444445,99.14815,41.0,24.0
471.0,43.0,0.0021231424,5.1019106,2.6856174,21.666666,129.0,34.0,24.0
564.0,53.0,0.0070921984,5.033688,2.7715547,22.88889,134.6,13.0,24.0
591.0,57.0,0.008460237,5.0490694,2.5168102,19.264706,103.73529,84.0,24.0
594.0,61.0,0.005050505,5.0757575,2.7085073,25.68,143.2,67.0,24.0
487.0,55.0,0.014373717,5.25462,2.9087498,16.088236,88.17647,53.0,24.0
517.0,43.0,0.0058027077,4.9419727,2.6396244,26.47619,145.4762,56.0,24.0
599.0,58.0,0.010016695,5.018364,2.9141288,20.0,107.878784,36.0,24.0
541.0,54.0,0.0018484289,5.4417744,3.0148754,22.76923,138.12,40.0,24.0
488.0,52.0,0.0040983604,4.967213,2.85779,24.181818,137.28572,2.0,24.0
441.0,59.0,0.0022675737,5.2358274,2.9781802,16.129032,90.2,23.0,24.0
495.0,65.0,0.0,4.8848486,2.7223115,17.870968,92.58064,6.0,24.0
624.0,65.0,0.009615385,5.206731,2.9034503,22.032259,123.6129,41.0,24.0
439.0,57.0,0.004555809,5.339408,3.0103958,19.44,110.08,30.0,24.0
485.0,47.0,0.0020618557,5.2597938,2.9065397,21.36,125.083336,53.0,24.0
525.0,49.0,0.0038095238,5.215238,2.9396055,22.153847,129.16,50.0,24.0
546.0,51.0,0.0018315018,5.0164833,2.8396854,20.758621,115.85714,18.0,24.0
606.0,67.0,0.0033003301,5.10066,2.9029584,22.862068,130.60715,28.0,24.0
444.0,48.0,0.0045045046,5.0202703,2.720801,18.333334,101.23077,4.0,24.0
430.0,58.0,0.006976744,5.4023256,2.8281803,16.233334,93.413795,67.0,24.0
446.0,57.0,0.00896861,5.3116593,2.8131976,17.75,99.42857,68.0,24.0
274.0,30.0,0.00729927,5.6934304,3.4936059,17.82353,106.52941,12.0,24.0
604.0,54.0,0.0033112583,5.031457,2.766401,24.222221,133.7037,41.0,24.0
444.0,50.0,0.0045045046,5.295045,2.718954,16.193548,88.67742,54.0,24.0
529.0,48.0,0.015122874,5.2079396,2.7426224,25.954546,148.09091,56.0,24.0
395.0,41.0,0.0025316456,5.8,3.024456,25.117647,157.29411,0.0,24.0
479.0,58.0,0.0,5.1607513,2.7682297,15.457143,82.85714,25.0,24.0
569.0,67.0,0.010544815,5.165202,2.7834775,17.5,96.05556,43.0,24.0
541.0,47.0,0.011090573,5.103512,2.8002558,20.655172,120.77778,95.0,24.0
437.0,68.0,0.0,5.20595,2.8547864,12.625,66.225,69.0,25.0
363.0,61.0,0.0,4.903581,2.62097,12.617647,61.411766,54.0,25.0
591.0,84.0,0.0067681894,5.221658,2.7965312,16.341463,88.63415,41.0,25.0
588.0,83.0,0.0034013605,5.178571,2.7830415,18.277779,99.55556,32.0,25.0
257.0,37.0,0.0,5.1789885,2.8296418,16.166666,87.166664,15.0,25.0
547.0,75.0,0.0036563072,5.2888484,2.9697912,16.72973,91.567566,75.0,25.0
553.0,74.0,0.0018083183,5.249548,2.8543804,17.305555,94.638885,69.0,25.0
618.0,85.0,0.0,5.257282,2.786377,15.954545,86.38636,62.0,25.0
561.0,74.0,0.0,5.292335,2.8610277,17.527779,96.69444,73.0,25.0
327.0,43.0,0.0,5.1070337,2.7997668,18.25,98.5,40.0,25.0
351.0,56.0,0.0,5.099715,2.5595524,14.428572,75.03571,40.0,25.0
729.0,97.0,0.0013717421,5.185185,2.819198,18.522728,101.068184,40.0,25.0
355.0,31.0,0.0056338026,5.4732394,3.0583518,24.0625,142.5625,3.0,25.0
365.0,44.0,0.005479452,5.2054796,2.7326493,20.15,111.9,16.0,25.0
280.0,28.0,0.0,5.9714284,2.9962883,20.533333,129.0,0.0,25.0
397.0,52.0,0.0025188916,5.141058,2.7083685,17.76,96.08,43.0,25.0
283.0,33.0,0.007067138,5.6183743,2.972658,18.529411,108.882355,2.0,25.0
344.0,57.0,0.0058139535,5.0581393,2.5224786,13.032258,65.67742,58.0,25.0
291.0,27.0,0.0068728523,5.4570446,2.8430984,24.23077,144.07692,11.0,25.0
383.0,55.0,0.0,5.3733683,2.650981,15.607142,85.78571,23.0,25.0
385.0,50.0,0.0,5.4415584,2.837108,17.32,97.84,11.0,25.0
385.0,50.0,0.0,5.431169,2.8221877,17.32,97.68,11.0,25.0
674.0,86.0,0.002967359,5.198813,2.6168158,20.162163,112.0,20.0,25.0
186.0,31.0,0.0,5.22043,2.7119434,15.142858,81.21429,4.0,25.0
616.0,77.0,0.0016233766,5.37987,2.6564999,19.055555,107.75,20.0,25.0
324.0,35.0,0.0061728396,5.101852,2.7282453,25.0,140.28572,28.0,25.0
487.0,67.0,0.0041067763,5.3141685,2.6742878,15.5,86.28571,50.0,25.0
487.0,67.0,0.0041067763,5.3264885,2.6873672,15.527778,89.0,50.0,25.0
345.0,43.0,0.0057971017,5.3507247,2.8562477,20.052631,113.947365,9.0,25.0
358.0,48.0,0.0,5.036313,2.5927114,15.692307,81.65385,20.0,25.0
447.0,51.0,0.004474273,5.0872483,2.5835464,17.892857,95.85714,28.0,25.0
556.0,68.0,0.0035971224,5.0431657,2.5869627,17.8,94.6,28.0,25.0
556.0,68.0,0.0035971224,5.0467625,2.5910692,17.8,94.65714,28.0,25.0
765.0,88.0,0.0026143792,5.0718956,2.6830494,18.955555,101.82222,33.0,25.0
406.0,65.0,0.0049261083,5.199507,2.7367415,13.222222,68.388885,36.0,25.0
424.0,52.0,0.004716981,5.1344337,2.6230733,18.88,102.68,19.0,25.0
